week_start,geo,device,channel,campaign,impressions,clicks,sessions,add_to_cart,begin_checkout,purchases,revenue,spend,platform_roas_reported,last_click_roas,position_based_roas,time_decay_roas,shipping_issue_rate,bot_rate,ghost_impressions,holdout_flag
2023-10-23,NL-NH,Mobile,Paid Social,Prospecting-Video,57783,713,837,145,88,1,77.19,261.27,0.46,0.3,0.27,0.28,0.277,0.063,24216,0
2023-10-23,NL-NH,Mobile,Organic,SEO-Core,2874,31,560,111,81,2,148.74,0.0,0.0,0.0,0.0,0.0,0.086,0.009,0,0
2023-10-23,NL-NH,Mobile,Direct,Direct,1415,66,438,94,62,2,156.81,0.0,0.0,0.0,0.0,0.0,0.013,0.024,0,0
2023-10-23,NL-NH,Mobile,Email/SMS,Lifecycle-Reactivation,3650,151,292,57,32,1,77.65,33.03,2.35,2.35,2.25,2.09,0.022,0.028,0,0
2023-10-23,NL-NH,Mobile,Affiliate,Aff-NetB,11634,225,222,60,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.013,0,0
2023-10-23,NL-NH,Mobile,Referral,ReferAFriend,267,23,130,25,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.034,0,0
2023-10-23,NL-NH,Desktop,Paid Search,Brand-Core,19772,583,714,222,146,4,315.29,366.68,1.16,0.86,0.84,0.79,0.079,0.029,4919,0
2023-10-23,NL-NH,Desktop,Paid Social,Prospecting-Video,58548,766,824,160,118,2,151.34,275.15,0.85,0.55,0.57,0.46,0.085,0.057,27887,0
2023-10-23,NL-NH,Desktop,Organic,SEO-Core,893,64,401,112,80,2,156.99,0.0,0.0,0.0,0.0,0.0,0.122,0.041,0,0
2023-10-23,NL-NH,Desktop,Direct,Direct,1297,34,323,77,48,1,71.29,0.0,0.0,0.0,0.0,0.0,0.152,0.036,0,0
2023-10-23,NL-NH,Desktop,Email/SMS,Lifecycle-Welcome,1812,91,145,34,20,0,0.0,63.56,0.0,0.0,0.0,0.0,0.104,0.022,0,0
2023-10-23,NL-NH,Desktop,Affiliate,Aff-NetB,8170,153,163,46,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.029,0,0
2023-10-23,NL-NH,Desktop,Referral,ReferAFriend,600,9,123,29,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.035,0,0
2023-10-23,NL-ZH,Mobile,Paid Search,Brand-Core,33818,1124,1263,247,175,4,299.3,686.59,0.59,0.44,0.43,0.33,0.068,0.031,10283,0
2023-10-23,NL-ZH,Mobile,Paid Social,Prospecting-Video,55975,663,772,173,118,2,153.98,239.86,1.0,0.64,0.63,0.61,0.048,0.079,14484,0
2023-10-23,NL-ZH,Mobile,Organic,SEO-Core,1801,67,481,109,73,1,71.95,0.0,0.0,0.0,0.0,0.0,0.048,0.04,0,0
2023-10-23,NL-ZH,Mobile,Direct,Direct,2393,47,478,115,81,2,148.5,0.0,0.0,0.0,0.0,0.0,0.155,0.035,0,0
2023-10-23,NL-ZH,Mobile,Email/SMS,Lifecycle-Reactivation,2662,111,213,59,33,1,73.39,74.86,0.98,0.98,1.03,0.77,0.054,0.039,0,0
2023-10-23,NL-ZH,Mobile,Affiliate,Aff-NetA,15366,258,266,50,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.042,0,0
2023-10-23,NL-ZH,Mobile,Referral,ReferAFriend,453,15,139,37,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.024,0,0
2023-10-23,NL-ZH,Desktop,Paid Search,NonBrand-Home,22384,759,803,168,122,3,218.54,435.48,0.68,0.5,0.49,0.46,0.023,0.057,4942,0
2023-10-23,NL-ZH,Desktop,Paid Social,Retargeting-Catalog,48219,611,675,176,97,1,70.6,210.95,0.52,0.33,0.33,0.28,0.097,0.054,23832,0
2023-10-23,NL-ZH,Desktop,Organic,SEO-Core,811,64,405,114,77,2,141.27,0.0,0.0,0.0,0.0,0.0,0.103,0.03,0,0
2023-10-23,NL-ZH,Desktop,Direct,Direct,1390,82,359,93,51,1,75.25,0.0,0.0,0.0,0.0,0.0,0.05,0.024,0,0
2023-10-23,NL-ZH,Desktop,Email/SMS,Lifecycle-Welcome,1612,89,129,27,16,0,0.0,77.98,0.0,0.0,0.0,0.0,0.015,0.046,0,0
2023-10-23,NL-ZH,Desktop,Affiliate,Aff-NetB,6728,125,129,25,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.022,0,0
2023-10-23,NL-ZH,Desktop,Referral,ReferAFriend,326,8,89,22,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.028,0,0
2023-10-23,BE-BRU,Mobile,Paid Search,NonBrand-Home,25697,869,831,152,94,2,140.53,520.25,0.36,0.27,0.24,0.21,0.245,0.023,5803,0
2023-10-23,BE-BRU,Mobile,Paid Social,Prospecting-Video,49532,585,670,165,103,1,70.46,223.2,0.49,0.32,0.31,0.3,0.032,0.05,10954,0
2023-10-23,BE-BRU,Mobile,Organic,SEO-Core,2060,100,611,161,111,2,143.67,0.0,0.0,0.0,0.0,0.0,0.066,0.033,0,0
2023-10-23,BE-BRU,Mobile,Direct,Direct,1093,31,399,76,49,1,73.05,0.0,0.0,0.0,0.0,0.0,0.079,0.025,0,0
2023-10-23,BE-BRU,Mobile,Email/SMS,Lifecycle-Welcome,1587,75,127,28,18,0,0.0,55.16,0.0,0.0,0.0,0.0,0.088,0.035,0,0
2023-10-23,BE-BRU,Mobile,Affiliate,Aff-NetA,11080,204,185,39,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.02,0,0
2023-10-23,BE-BRU,Mobile,Referral,ReferAFriend,337,27,119,27,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.028,0,0
2023-10-23,BE-BRU,Desktop,Paid Search,Brand-Core,18849,560,621,185,116,3,208.64,335.29,0.84,0.62,0.59,0.54,0.157,0.043,3944,0
2023-10-23,BE-BRU,Desktop,Paid Social,Prospecting-Video,22582,248,332,86,56,1,70.97,83.36,1.32,0.85,0.73,0.8,0.095,0.052,6165,0
2023-10-23,BE-BRU,Desktop,Organic,SEO-Core,1525,30,364,98,54,1,67.49,0.0,0.0,0.0,0.0,0.0,0.09,0.033,0,0
2023-10-23,BE-BRU,Desktop,Direct,Direct,1778,50,343,78,56,1,71.79,0.0,0.0,0.0,0.0,0.0,0.133,0.034,0,0
2023-10-23,BE-BRU,Desktop,Email/SMS,Lifecycle-Reactivation,1662,66,133,34,18,0,0.0,55.08,0.0,0.0,0.0,0.0,0.196,0.016,0,0
2023-10-23,BE-BRU,Desktop,Affiliate,Aff-NetB,8410,137,137,34,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.045,0,0
2023-10-23,BE-BRU,Desktop,Referral,ReferAFriend,294,12,70,17,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.022,0,0
2023-10-23,LU-LUX,Mobile,Paid Search,NonBrand-Home,21683,671,644,164,111,2,163.99,440.43,0.5,0.37,0.36,0.29,0.082,0.013,10577,0
2023-10-23,LU-LUX,Mobile,Paid Social,Retargeting-Catalog,31355,344,467,122,87,1,83.08,128.03,1.01,0.65,0.58,0.55,0.037,0.061,8309,0
2023-10-23,LU-LUX,Mobile,Organic,SEO-Core,1404,32,438,122,87,2,165.14,0.0,0.0,0.0,0.0,0.0,0.193,0.028,0,0
2023-10-23,LU-LUX,Mobile,Direct,Direct,1232,35,387,73,44,1,83.87,0.0,0.0,0.0,0.0,0.0,0.054,0.024,0,0
2023-10-23,LU-LUX,Mobile,Email/SMS,Lifecycle-Reactivation,2450,123,196,36,26,1,79.87,86.22,0.93,0.93,0.92,0.73,0.136,0.037,0,0
2023-10-23,LU-LUX,Mobile,Affiliate,Aff-NetA,9067,162,188,46,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.009,0,0
2023-10-23,LU-LUX,Mobile,Referral,ReferAFriend,491,15,85,21,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.019,0,0
2023-10-23,LU-LUX,Desktop,Paid Search,Brand-Core,14946,451,551,131,93,3,244.72,296.51,1.11,0.83,0.74,0.67,0.051,0.032,6278,0
2023-10-23,LU-LUX,Desktop,Paid Social,Prospecting-Video,23153,280,343,88,56,0,0.0,94.93,0.0,0.0,0.0,0.0,0.133,0.077,5845,0
2023-10-23,LU-LUX,Desktop,Organic,SEO-Core,1645,35,355,82,46,1,87.75,0.0,0.0,0.0,0.0,0.0,0.136,0.032,0,0
2023-10-23,LU-LUX,Desktop,Direct,Direct,756,13,221,68,50,1,88.63,0.0,0.0,0.0,0.0,0.0,0.109,0.039,0,0
2023-10-23,LU-LUX,Desktop,Email/SMS,Lifecycle-Reactivation,1225,69,98,25,14,0,0.0,78.91,0.0,0.0,0.0,0.0,0.188,0.027,0,0
2023-10-23,LU-LUX,Desktop,Affiliate,Aff-NetB,8011,148,151,32,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.033,0,0
2023-10-23,LU-LUX,Desktop,Referral,ReferAFriend,282,9,61,13,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.029,0,0
2023-10-30,NL-NH,Mobile,Paid Search,NonBrand-Home,33026,1141,1184,303,203,6,475.18,693.89,0.92,0.68,0.68,0.6,0.054,0.031,12854,0
2023-10-30,NL-NH,Mobile,Paid Social,Retargeting-Catalog,41181,465,606,103,62,1,78.11,164.74,0.73,0.47,0.41,0.4,0.07,0.059,17735,0
2023-10-30,NL-NH,Mobile,Organic,SEO-Core,3558,168,723,177,107,3,223.18,0.0,0.0,0.0,0.0,0.0,0.049,0.039,0,0
2023-10-30,NL-NH,Mobile,Direct,Direct,1832,104,501,133,80,2,157.42,0.0,0.0,0.0,0.0,0.0,0.109,0.042,0,0
2023-10-30,NL-NH,Mobile,Email/SMS,Lifecycle-Welcome,2512,132,201,51,38,1,77.88,62.19,1.25,1.25,1.3,1.22,0.019,0.039,0,0
2023-10-30,NL-NH,Mobile,Affiliate,Aff-NetB,14022,274,257,57,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.027,0,0
2023-10-30,NL-NH,Mobile,Referral,ReferAFriend,429,16,124,33,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.043,0,0
2023-10-30,NL-NH,Desktop,Paid Search,NonBrand-Home,23761,696,817,216,132,4,292.07,402.8,0.98,0.73,0.66,0.7,0.237,0.023,9315,0
2023-10-30,NL-NH,Desktop,Paid Social,Prospecting-Video,29607,364,440,92,67,1,75.89,119.43,0.98,0.64,0.59,0.48,0.042,0.069,13244,0
2023-10-30,NL-NH,Desktop,Organic,SEO-Core,2130,39,407,83,47,1,77.46,0.0,0.0,0.0,0.0,0.0,0.122,0.023,0,0
2023-10-30,NL-NH,Desktop,Direct,Direct,1061,28,362,104,72,2,147.79,0.0,0.0,0.0,0.0,0.0,0.153,0.025,0,0
2023-10-30,NL-NH,Desktop,Email/SMS,Lifecycle-Reactivation,1650,87,132,31,20,0,0.0,56.79,0.0,0.0,0.0,0.0,0.108,0.037,0,0
2023-10-30,NL-NH,Desktop,Affiliate,Aff-NetA,13594,227,236,50,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.022,0,0
2023-10-30,NL-NH,Desktop,Referral,ReferAFriend,270,12,104,29,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.048,0,0
2023-10-30,NL-ZH,Mobile,Paid Search,Brand-Core,19892,690,720,173,117,3,212.14,390.0,0.73,0.54,0.51,0.54,0.078,0.042,4855,0
2023-10-30,NL-ZH,Mobile,Paid Social,Prospecting-Video,62616,721,758,184,106,2,154.33,237.0,1.01,0.65,0.68,0.64,0.057,0.057,27581,0
2023-10-30,NL-ZH,Mobile,Organic,SEO-Core,3027,37,654,141,84,2,140.35,0.0,0.0,0.0,0.0,0.0,0.014,0.03,0,0
2023-10-30,NL-ZH,Mobile,Direct,Direct,854,24,427,77,47,1,73.68,0.0,0.0,0.0,0.0,0.0,0.116,0.033,0,0
2023-10-30,NL-ZH,Mobile,Email/SMS,Lifecycle-Reactivation,3350,196,268,65,42,1,73.74,81.16,0.91,0.91,0.9,0.86,0.019,0.013,0,0
2023-10-30,NL-ZH,Mobile,Affiliate,Aff-NetA,12802,229,266,60,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.036,0,0
2023-10-30,NL-ZH,Mobile,Referral,ReferAFriend,801,10,135,36,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.039,0,0
2023-10-30,NL-ZH,Desktop,Paid Search,Brand-Core,16638,522,655,160,89,2,145.98,300.62,0.66,0.49,0.42,0.42,0.097,0.031,7425,0
2023-10-30,NL-ZH,Desktop,Paid Social,Retargeting-Catalog,38715,473,487,145,92,1,77.03,151.72,0.79,0.51,0.46,0.44,0.175,0.064,19116,0
2023-10-30,NL-ZH,Desktop,Organic,SEO-Core,2041,64,494,147,98,3,218.58,0.0,0.0,0.0,0.0,0.0,0.123,0.02,0,0
2023-10-30,NL-ZH,Desktop,Direct,Direct,2270,69,400,83,56,1,77.29,0.0,0.0,0.0,0.0,0.0,0.086,0.044,0,0
2023-10-30,NL-ZH,Desktop,Email/SMS,Lifecycle-Welcome,2325,93,186,54,30,1,75.2,67.54,1.11,1.11,1.12,1.04,0.049,0.031,0,0
2023-10-30,NL-ZH,Desktop,Affiliate,Aff-NetB,10218,191,226,67,46,1,72.87,0.0,0.0,0.0,0.0,0.0,0.261,0.048,0,0
2023-10-30,NL-ZH,Desktop,Referral,ReferAFriend,604,28,120,33,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.025,0,0
2023-10-30,BE-BRU,Mobile,Paid Search,Brand-Core,22713,773,788,173,107,2,141.05,463.3,0.41,0.3,0.27,0.3,0.018,0.027,11211,0
2023-10-30,BE-BRU,Mobile,Paid Social,Retargeting-Catalog,44089,482,652,171,114,2,136.11,161.87,1.3,0.84,0.81,0.84,0.035,0.067,9155,0
2023-10-30,BE-BRU,Mobile,Organic,SEO-Core,1383,66,480,87,59,1,65.55,0.0,0.0,0.0,0.0,0.0,0.052,0.018,0,0
2023-10-30,BE-BRU,Mobile,Direct,Direct,1033,22,328,61,42,1,66.44,0.0,0.0,0.0,0.0,0.0,0.092,0.022,0,0
2023-10-30,BE-BRU,Mobile,Email/SMS,Lifecycle-Welcome,1962,82,157,27,16,0,0.0,45.19,0.0,0.0,0.0,0.0,0.1,0.037,0,0
2023-10-30,BE-BRU,Mobile,Affiliate,Aff-NetB,13213,246,262,47,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.019,0,0
2023-10-30,BE-BRU,Mobile,Referral,ReferAFriend,699,19,155,35,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.02,0,0
2023-10-30,BE-BRU,Desktop,Paid Search,NonBrand-Decor,19538,575,614,118,70,2,139.59,311.19,0.61,0.45,0.45,0.39,0.01,0.033,9311,0
2023-10-30,BE-BRU,Desktop,Paid Social,Retargeting-Catalog,27915,364,397,91,55,1,70.68,140.08,0.78,0.5,0.46,0.42,0.075,0.072,12281,0
2023-10-30,BE-BRU,Desktop,Organic,SEO-Core,1004,97,398,75,55,1,71.97,0.0,0.0,0.0,0.0,0.0,0.031,0.05,0,0
2023-10-30,BE-BRU,Desktop,Direct,Direct,1088,52,312,79,56,1,67.34,0.0,0.0,0.0,0.0,0.0,0.048,0.036,0,0
2023-10-30,BE-BRU,Desktop,Email/SMS,Lifecycle-Reactivation,1837,75,147,38,25,1,70.28,89.44,0.79,0.79,0.68,0.64,0.016,0.022,0,0
2023-10-30,BE-BRU,Desktop,Affiliate,Aff-NetA,7238,126,158,33,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.033,0,0
2023-10-30,BE-BRU,Desktop,Referral,ReferAFriend,448,13,88,23,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.035,0,0
2023-10-30,LU-LUX,Mobile,Paid Search,NonBrand-Home,15499,463,563,99,56,1,84.65,265.31,0.43,0.32,0.3,0.25,0.144,0.047,6697,0
2023-10-30,LU-LUX,Mobile,Paid Social,Prospecting-Video,30363,341,428,97,58,0,0.0,114.92,0.0,0.0,0.0,0.0,0.092,0.063,6687,0
2023-10-30,LU-LUX,Mobile,Organic,SEO-Core,1617,47,421,84,57,1,83.32,0.0,0.0,0.0,0.0,0.0,0.066,0.023,0,0
2023-10-30,LU-LUX,Mobile,Direct,Direct,1756,80,323,90,53,1,82.95,0.0,0.0,0.0,0.0,0.0,0.082,0.029,0,0
2023-10-30,LU-LUX,Mobile,Email/SMS,Lifecycle-Reactivation,1775,99,142,28,17,0,0.0,41.35,0.0,0.0,0.0,0.0,0.213,0.031,0,0
2023-10-30,LU-LUX,Mobile,Affiliate,Aff-NetA,8689,157,167,31,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.017,0,0
2023-10-30,LU-LUX,Mobile,Referral,ReferAFriend,482,14,96,19,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.018,0,0
2023-10-30,LU-LUX,Desktop,Paid Search,NonBrand-Home,15949,507,511,136,95,2,173.43,281.22,0.83,0.62,0.54,0.54,0.082,0.044,5940,0
2023-10-30,LU-LUX,Desktop,Paid Social,Retargeting-Catalog,33297,435,491,113,67,1,87.37,146.87,0.92,0.59,0.57,0.52,0.022,0.047,7116,0
2023-10-30,LU-LUX,Desktop,Organic,SEO-Core,923,56,323,92,66,1,87.19,0.0,0.0,0.0,0.0,0.0,0.285,0.026,0,0
2023-10-30,LU-LUX,Desktop,Direct,Direct,1073,41,214,49,31,1,85.76,0.0,0.0,0.0,0.0,0.0,0.077,0.037,0,0
2023-10-30,LU-LUX,Desktop,Email/SMS,Lifecycle-Reactivation,1087,58,87,27,15,0,0.0,89.15,0.0,0.0,0.0,0.0,0.132,0.034,0,0
2023-10-30,LU-LUX,Desktop,Affiliate,Aff-NetA,8654,160,148,36,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.025,0,0
2023-10-30,LU-LUX,Desktop,Referral,ReferAFriend,403,11,74,22,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.049,0,0
2023-11-06,NL-NH,Mobile,Paid Search,Brand-Core,33179,1053,1265,228,134,4,313.62,631.04,0.67,0.5,0.45,0.44,0.253,0.036,14949,0
2023-11-06,NL-NH,Mobile,Paid Social,Prospecting-Video,74380,869,1023,232,139,2,148.16,289.38,0.79,0.51,0.51,0.42,0.062,0.056,33653,0
2023-11-06,NL-NH,Mobile,Organic,SEO-Core,2546,168,758,204,121,3,229.72,0.0,0.0,0.0,0.0,0.0,0.231,0.033,0,0
2023-11-06,NL-NH,Mobile,Direct,Direct,1999,142,621,121,80,3,222.95,0.0,0.0,0.0,0.0,0.0,0.099,0.031,0,0
2023-11-06,NL-NH,Mobile,Email/SMS,Lifecycle-Reactivation,3800,164,304,58,37,1,77.94,68.26,1.14,1.14,1.08,0.88,0.213,0.03,0,0
2023-11-06,NL-NH,Mobile,Affiliate,Aff-NetA,24792,438,452,97,53,1,77.23,0.0,0.0,0.0,0.0,0.0,0.216,0.018,0,0
2023-11-06,NL-NH,Mobile,Referral,ReferAFriend,604,21,210,49,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.032,0,0
2023-11-06,NL-NH,Desktop,Paid Search,Brand-Core,21601,704,826,174,96,2,151.32,449.55,0.45,0.34,0.32,0.29,0.178,0.029,5131,0
2023-11-06,NL-NH,Desktop,Paid Social,Retargeting-Catalog,45045,582,586,125,79,1,78.9,211.28,0.58,0.37,0.37,0.3,0.138,0.052,11879,0
2023-11-06,NL-NH,Desktop,Organic,SEO-Core,2368,45,609,150,83,2,149.66,0.0,0.0,0.0,0.0,0.0,0.179,0.024,0,0
2023-11-06,NL-NH,Desktop,Direct,Direct,2138,28,389,84,52,1,78.95,0.0,0.0,0.0,0.0,0.0,0.105,0.025,0,0
2023-11-06,NL-NH,Desktop,Email/SMS,Lifecycle-Welcome,1925,103,154,33,22,0,0.0,34.89,0.0,0.0,0.0,0.0,0.22,0.029,0,0
2023-11-06,NL-NH,Desktop,Affiliate,Aff-NetB,14942,263,308,87,61,1,75.75,0.0,0.0,0.0,0.0,0.0,0.262,0.03,0,0
2023-11-06,NL-NH,Desktop,Referral,ReferAFriend,741,17,174,39,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.047,0,0
2023-11-06,NL-ZH,Mobile,Paid Search,Brand-Core,51417,1648,1762,475,294,9,675.28,1071.61,0.85,0.63,0.58,0.55,0.069,0.023,16311,1
2023-11-06,NL-ZH,Mobile,Paid Social,Prospecting-Video,59248,748,865,209,134,2,153.95,281.12,0.85,0.55,0.55,0.48,0.18,0.068,14638,1
2023-11-06,NL-ZH,Mobile,Organic,SEO-Core,3581,110,972,170,113,3,211.23,0.0,0.0,0.0,0.0,0.0,0.082,0.012,0,0
2023-11-06,NL-ZH,Mobile,Direct,Direct,2824,57,705,130,85,3,209.84,0.0,0.0,0.0,0.0,0.0,0.085,0.024,0,0
2023-11-06,NL-ZH,Mobile,Email/SMS,Lifecycle-Welcome,3900,173,312,75,52,2,148.52,50.65,2.93,2.93,2.57,2.61,0.041,0.017,0,0
2023-11-06,NL-ZH,Mobile,Affiliate,Aff-NetB,16864,297,293,77,51,1,73.54,0.0,0.0,0.0,0.0,0.0,0.158,0.039,0,0
2023-11-06,NL-ZH,Mobile,Referral,ReferAFriend,1051,27,178,48,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.039,0,0
2023-11-06,NL-ZH,Desktop,Paid Search,Brand-Core,29018,878,834,210,129,3,209.82,506.5,0.56,0.41,0.41,0.32,0.044,0.032,11428,1
2023-11-06,NL-ZH,Desktop,Paid Social,Retargeting-Catalog,42550,478,592,133,95,1,69.89,178.62,0.61,0.39,0.34,0.32,0.119,0.053,12784,1
2023-11-06,NL-ZH,Desktop,Organic,SEO-Core,2287,107,579,113,81,2,148.33,0.0,0.0,0.0,0.0,0.0,0.204,0.016,0,0
2023-11-06,NL-ZH,Desktop,Direct,Direct,1729,135,545,106,70,2,144.09,0.0,0.0,0.0,0.0,0.0,0.159,0.031,0,0
2023-11-06,NL-ZH,Desktop,Email/SMS,Lifecycle-Reactivation,2762,125,221,64,41,1,69.94,58.37,1.2,1.2,1.17,1.07,0.165,0.03,0,0
2023-11-06,NL-ZH,Desktop,Affiliate,Aff-NetB,15282,247,283,83,56,1,74.18,0.0,0.0,0.0,0.0,0.0,0.067,0.033,0,0
2023-11-06,NL-ZH,Desktop,Referral,ReferAFriend,353,12,135,29,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.027,0,0
2023-11-06,BE-BRU,Mobile,Paid Search,NonBrand-Decor,32553,946,1146,243,158,5,350.75,536.1,0.88,0.65,0.57,0.53,0.108,0.017,10037,0
2023-11-06,BE-BRU,Mobile,Paid Social,Prospecting-Video,61316,736,876,188,126,2,143.63,249.76,0.89,0.58,0.53,0.52,0.164,0.071,22578,0
2023-11-06,BE-BRU,Mobile,Organic,SEO-Core,3207,56,549,108,60,1,65.78,0.0,0.0,0.0,0.0,0.0,0.061,0.041,0,0
2023-11-06,BE-BRU,Mobile,Direct,Direct,2651,55,578,123,76,2,141.07,0.0,0.0,0.0,0.0,0.0,0.189,0.031,0,0
2023-11-06,BE-BRU,Mobile,Email/SMS,Lifecycle-Reactivation,2925,133,234,41,28,1,68.43,31.93,2.14,2.14,2.11,1.64,0.162,0.04,0,0
2023-11-06,BE-BRU,Mobile,Affiliate,Aff-NetB,14270,235,282,53,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.026,0,0
2023-11-06,BE-BRU,Mobile,Referral,ReferAFriend,793,26,138,27,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.031,0,0
2023-11-06,BE-BRU,Desktop,Paid Search,Brand-Core,10823,371,359,101,65,1,73.05,210.83,0.47,0.35,0.33,0.34,0.085,0.047,2329,0
2023-11-06,BE-BRU,Desktop,Paid Social,Prospecting-Video,63697,772,793,174,110,2,135.44,296.49,0.71,0.46,0.42,0.38,0.115,0.052,13160,0
2023-11-06,BE-BRU,Desktop,Organic,SEO-Core,1775,114,488,147,99,2,140.31,0.0,0.0,0.0,0.0,0.0,0.063,0.034,0,0
2023-11-06,BE-BRU,Desktop,Direct,Direct,1355,93,438,91,65,2,134.67,0.0,0.0,0.0,0.0,0.0,0.133,0.026,0,0
2023-11-06,BE-BRU,Desktop,Email/SMS,Lifecycle-Reactivation,3425,162,274,78,50,2,131.28,87.94,1.49,1.49,1.41,1.39,0.192,0.035,0,0
2023-11-06,BE-BRU,Desktop,Affiliate,Aff-NetA,9305,165,200,57,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.047,0,0
2023-11-06,BE-BRU,Desktop,Referral,ReferAFriend,436,7,116,25,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.029,0,0
2023-11-06,LU-LUX,Mobile,Paid Search,NonBrand-Decor,28469,957,1080,253,144,4,354.15,558.05,0.86,0.63,0.59,0.5,0.04,0.015,13456,0
2023-11-06,LU-LUX,Mobile,Paid Social,Retargeting-Catalog,55027,654,600,123,73,1,82.87,213.4,0.6,0.39,0.38,0.39,0.224,0.046,25207,0
2023-11-06,LU-LUX,Mobile,Organic,SEO-Core,1154,51,530,115,83,1,86.46,0.0,0.0,0.0,0.0,0.0,0.114,0.032,0,0
2023-11-06,LU-LUX,Mobile,Direct,Direct,1759,66,550,128,77,2,171.65,0.0,0.0,0.0,0.0,0.0,0.052,0.024,0,0
2023-11-06,LU-LUX,Mobile,Email/SMS,Lifecycle-Reactivation,2362,141,189,44,31,1,80.25,57.73,1.39,1.39,1.31,1.24,0.11,0.037,0,0
2023-11-06,LU-LUX,Mobile,Affiliate,Aff-NetA,14450,260,262,70,45,1,82.58,0.0,0.0,0.0,0.0,0.0,0.047,0.033,0,0
2023-11-06,LU-LUX,Mobile,Referral,ReferAFriend,629,10,124,32,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.035,0,0
2023-11-06,LU-LUX,Desktop,Paid Search,NonBrand-Home,18009,616,683,147,95,2,170.77,370.01,0.62,0.46,0.4,0.4,0.188,0.018,5667,0
2023-11-06,LU-LUX,Desktop,Paid Social,Retargeting-Catalog,41616,466,536,122,90,1,85.72,178.79,0.74,0.48,0.45,0.43,0.141,0.068,11597,0
2023-11-06,LU-LUX,Desktop,Organic,SEO-Core,991,29,435,118,76,1,83.61,0.0,0.0,0.0,0.0,0.0,0.141,0.04,0,0
2023-11-06,LU-LUX,Desktop,Direct,Direct,2213,82,391,79,53,1,87.52,0.0,0.0,0.0,0.0,0.0,0.11,0.021,0,0
2023-11-06,LU-LUX,Desktop,Email/SMS,Lifecycle-Reactivation,1287,73,103,23,13,0,0.0,86.62,0.0,0.0,0.0,0.0,0.079,0.019,0,0
2023-11-06,LU-LUX,Desktop,Affiliate,Aff-NetA,10139,192,223,70,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.031,0,0
2023-11-06,LU-LUX,Desktop,Referral,ReferAFriend,357,14,93,20,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.023,0,0
2023-11-13,NL-NH,Mobile,Paid Search,Brand-Core,29123,981,1040,249,141,4,305.76,614.43,0.67,0.5,0.44,0.39,0.044,0.032,13757,0
2023-11-13,NL-NH,Mobile,Paid Social,Retargeting-Catalog,86288,1028,1016,194,131,2,153.14,392.02,0.61,0.39,0.36,0.31,0.195,0.078,28449,0
2023-11-13,NL-NH,Mobile,Organic,SEO-Core,2398,50,780,190,119,3,229.33,0.0,0.0,0.0,0.0,0.0,0.096,0.027,0,0
